Entity,Code,Year,Primary Energy Consumption (terawatt-hours)
Middle East,,1980,1469.7778320185669
Middle East,,1981,1601.1805385576204
Middle East,,1982,1773.6107063121424
Middle East,,1983,1940.440666330837
Middle East,,1984,2192.492620350803
Middle East,,1985,2331.5712581869857
Middle East,,1986,2435.5800171494147
Middle East,,1987,2605.496637827771
Middle East,,1988,2767.9652147348124
Middle East,,1989,2917.693649152668
Middle East,,1990,3014.4537823019145
Middle East,,1991,3148.9934558451077
Middle East,,1992,3433.7478927027887
Middle East,,1993,3536.005252344063
Middle East,,1994,3947.067109223678
Middle East,,1995,4084.6679654680456
Middle East,,1996,4215.5973808406725
Middle East,,1997,4417.01265299148
Middle East,,1998,4489.485602990267
Middle East,,1999,4570.561476078293
Middle East,,2000,4801.8999492805215
Middle East,,2001,5035.957261668717
Middle East,,2002,5312.897354669109
Middle East,,2003,5546.521126299047
Middle East,,2004,5976.944614139297
Middle East,,2005,6387.858689541813
Middle East,,2006,6713.692583636376
Middle East,,2007,7091.871787080568
Middle East,,2008,7602.660559885327
Middle East,,2009,7836.487404295822
Middle East,,2010,8255.216254636349
Middle East,,2011,8587.724653378496
Middle East,,2012,8924.21372776715
Middle East,,2013,9216.91672070288
Middle East,,2014,9503.66488902628
Middle East,,2015,9811.90528801844
Middle East,,2016,10058.873425512096
Middle East,,2017,10250.507226853251
Middle East,,2018,10493.619931743013
Morocco,MAR,1965,17.957445137686413
Morocco,MAR,1966,22.62252289383678
Morocco,MAR,1967,24.04677351243769
Morocco,MAR,1968,26.261629954859128
Morocco,MAR,1969,28.835760213381178
Morocco,MAR,1970,29.923720998863743
Morocco,MAR,1971,31.83256782333327
Morocco,MAR,1972,34.46996039333333
Morocco,MAR,1973,38.425873614152
Morocco,MAR,1974,41.04761629040932
Morocco,MAR,1975,42.03476286052636
Morocco,MAR,1976,45.48806896836251
Morocco,MAR,1977,51.10455708315787
Morocco,MAR,1978,54.40436018725141
Morocco,MAR,1979,59.400129681403534
Morocco,MAR,1980,60.25999619304096
Morocco,MAR,1981,58.73599557877193
Morocco,MAR,1982,60.005169381228114
Morocco,MAR,1983,62.07001819590639
Morocco,MAR,1984,63.77012949251458
Morocco,MAR,1985,65.14462286175443
Morocco,MAR,1986,67.32590904760227
Morocco,MAR,1987,69.29659430824559
Morocco,MAR,1988,73.18225631362576
Morocco,MAR,1989,80.47056559543856
Morocco,MAR,1990,82.3587607346784
Morocco,MAR,1991,83.40485619725148
Morocco,MAR,1992,93.46561942081874
Morocco,MAR,1993,94.6217378603509
Morocco,MAR,1994,104.18108164356721
Morocco,MAR,1995,102.25300851573101
Morocco,MAR,1996,106.47673592222226
Morocco,MAR,1997,110.67596227625727
Morocco,MAR,1998,113.63344277169587
Morocco,MAR,1999,118.22355533046846
Morocco,MAR,2000,117.2089010679538
Morocco,MAR,2001,126.57838743146156
Morocco,MAR,2002,129.7637491143006
Morocco,MAR,2003,129.97915365974092
Morocco,MAR,2004,148.07765633374558
Morocco,MAR,2005,160.81603978008985
Morocco,MAR,2006,164.10974999778085
Morocco,MAR,2007,162.57379965666948
Morocco,MAR,2008,179.47305925260463
Morocco,MAR,2009,174.83820455028652
Morocco,MAR,2010,193.86873708955483
Morocco,MAR,2011,203.79267807759905
Morocco,MAR,2012,207.37692279593276
Morocco,MAR,2013,212.84003230037646
Morocco,MAR,2014,216.00568215897917
Morocco,MAR,2015,219.82534236450002
Morocco,MAR,2016,222.2724897871349
Morocco,MAR,2017,232.82498091120502
Morocco,MAR,2018,244.18719264091908
Netherlands,NLD,1965,413.9600936111114
Netherlands,NLD,1966,443.3774338888891
Netherlands,NLD,1967,468.8000280555557
Netherlands,NLD,1968,524.3718247222222
Netherlands,NLD,1969,584.7302955555562
Netherlands,NLD,1970,659.742096666667
Netherlands,NLD,1971,695.7157786111109
Netherlands,NLD,1972,808.0853933333335
Netherlands,NLD,1973,859.4568991666672
Netherlands,NLD,1974,814.6718530555555
Netherlands,NLD,1975,821.09644872807
Netherlands,NLD,1976,895.4260657309949
Netherlands,NLD,1977,880.0585811695906
Netherlands,NLD,1978,896.3202823657658
Netherlands,NLD,1979,926.8887576249512
Netherlands,NLD,1980,869.9844546159737
Netherlands,NLD,1981,825.1718659389552
Netherlands,NLD,1982,762.7461183503299
Netherlands,NLD,1983,766.5225215962098
Netherlands,NLD,1984,795.9240555176867
Netherlands,NLD,1985,821.7862835483805
Netherlands,NLD,1986,862.4530561862507
Netherlands,NLD,1987,880.2974413814818
Netherlands,NLD,1988,883.139387104297
Netherlands,NLD,1989,887.1087630407333
Netherlands,NLD,1990,909.5920298005944
Netherlands,NLD,1991,926.8947869794921
Netherlands,NLD,1992,937.8260547150554
Netherlands,NLD,1993,945.5824242898933
Netherlands,NLD,1994,935.3554542211506
Netherlands,NLD,1995,973.4321176857287
Netherlands,NLD,1996,1015.3472964592738
Netherlands,NLD,1997,997.3492917715522
Netherlands,NLD,1998,1004.0202074300104
Netherlands,NLD,1999,991.7449041785895
Netherlands,NLD,2000,1004.5650916514284
Netherlands,NLD,2001,1043.1978210086538
Netherlands,NLD,2002,1043.4607252663445
Netherlands,NLD,2003,1050.6582681483953
Netherlands,NLD,2004,1085.8703402323886
Netherlands,NLD,2005,1108.3119029379357
Netherlands,NLD,2006,1085.7179820212089
Netherlands,NLD,2007,1104.2764813093365
Netherlands,NLD,2008,1090.5515648650455
Netherlands,NLD,2009,1074.9872943725181
Netherlands,NLD,2010,1137.983017611443
Netherlands,NLD,2011,1089.5114335110518
Netherlands,NLD,2012,1054.1184275573546
Netherlands,NLD,2013,1022.8494110669366
Netherlands,NLD,2014,966.4267227609052
Netherlands,NLD,2015,978.6599893847855
Netherlands,NLD,2016,996.3340068845852
Netherlands,NLD,2017,982.7806657443687
Netherlands,NLD,2018,986.0880219385213
New Zealand,NZL,1965,81.6801067543859
New Zealand,NZL,1966,86.75314634502928
New Zealand,NZL,1967,87.4560188596491
New Zealand,NZL,1968,89.37743723684216
New Zealand,NZL,1969,91.01730387426896
New Zealand,NZL,1970,101.42340472222214
New Zealand,NZL,1971,105.85871260233921
New Zealand,NZL,1972,113.01244695906438
New Zealand,NZL,1973,117.80760040935715
New Zealand,NZL,1974,118.24964573937245
New Zealand,NZL,1975,119.26908461599288
New Zealand,NZL,1976,123.85148766051404
New Zealand,NZL,1977,126.91877444591739
New Zealand,NZL,1978,124.99185386159483
New Zealand,NZL,1979,125.92940736958407
New Zealand,NZL,1980,126.37513974628786
New Zealand,NZL,1981,126.71436651753282
New Zealand,NZL,1982,131.37930761018936
New Zealand,NZL,1983,136.32389808318348
New Zealand,NZL,1984,143.94292030458655
New Zealand,NZL,1985,145.64772133170163
New Zealand,NZL,1986,152.33767077175295
New Zealand,NZL,1987,156.9769735375028
New Zealand,NZL,1988,160.99128588016558
New Zealand,NZL,1989,164.80481876242487
New Zealand,NZL,1990,171.21474143104368
New Zealand,NZL,1991,176.83992854295172
New Zealand,NZL,1992,178.06717217652232
New Zealand,NZL,1993,183.4141998276277
New Zealand,NZL,1994,194.84495237163193
New Zealand,NZL,1995,201.1000650841631
New Zealand,NZL,1996,206.67980073814968
New Zealand,NZL,1997,208.6874181340691
New Zealand,NZL,1998,208.46733006315753
New Zealand,NZL,1999,210.66135167770486
New Zealand,NZL,2000,219.85435785092557
New Zealand,NZL,2001,219.02409964683858
New Zealand,NZL,2002,226.98107801958827
New Zealand,NZL,2003,220.41750365145145
New Zealand,NZL,2004,228.0788157104949
New Zealand,NZL,2005,221.2624763145691
New Zealand,NZL,2006,223.87016286123526
New Zealand,NZL,2007,223.6653218874445
New Zealand,NZL,2008,224.7211211171855
New Zealand,NZL,2009,223.80972223171128
New Zealand,NZL,2010,231.21717282797204
New Zealand,NZL,2011,229.66897799727707
New Zealand,NZL,2012,232.34783238220453
New Zealand,NZL,2013,235.07851912340848
New Zealand,NZL,2014,246.54853562733615
New Zealand,NZL,2015,248.3235525069312
New Zealand,NZL,2016,250.76116376577716
New Zealand,NZL,2017,257.80862996936906
New Zealand,NZL,2018,252.82263129953392
North America,,1965,16171.820137905172
North America,,1966,17089.84765381383
North America,,1967,17697.166772199103
North America,,1968,18793.134462156027
North America,,1969,19813.92978079766
North America,,1970,20559.041491230822
North America,,1971,21005.634290985683
North America,,1972,22137.74157152797
North America,,1973,23103.594598187672
North America,,1974,22701.772223877928
North America,,1975,22218.213705152404
North America,,1976,23443.196883157714
North America,,1977,24128.849572941657
North America,,1978,24338.487390029084
North America,,1979,24699.941461076938
North America,,1980,24054.38704846231
North America,,1981,23468.93998842471
North America,,1982,22696.473668779883
North America,,1983,22574.869186512005
North America,,1984,23797.656316393164
North America,,1985,23877.679354744065
North America,,1986,23966.241563561936
North America,,1987,24781.550577697064
North America,,1988,25859.028995304376
North America,,1989,26468.39718578985
North America,,1990,26516.228994800884
North America,,1991,26531.2317765977
North America,,1992,26966.84520908619
North America,,1993,27510.936253056283
North America,,1994,28133.04487597688
North America,,1995,28675.043928329622
North America,,1996,29614.752411788944
North America,,1997,29864.136533743233
North America,,1998,30051.03736476611
North America,,1999,30615.017665030256
North America,,2000,31375.938859108104
North America,,2001,30684.4794707478
North America,,2002,31234.67918099587
North America,,2003,31377.478792113838
North America,,2004,32052.04391386819
North America,,2005,32240.452576358286
North America,,2006,32065.669940409127
North America,,2007,32604.651650203537
North America,,2008,31994.260700870298
North America,,2009,30506.749864037854
North America,,2010,31515.213161112883
North America,,2011,31568.552927292316
North America,,2012,30905.102744064276
North America,,2013,31750.8202889215
North America,,2014,32085.85645773006
North America,,2015,31822.278028924884
North America,,2016,31834.14723837123
North America,,2017,32046.209621687736
North America,,2018,32935.90731321991
Norway,NOR,1965,199.10104350777783
Norway,NOR,1966,204.3975330777774
Norway,NOR,1967,219.3991582411114
Norway,NOR,1968,245.63467979666697
Norway,NOR,1969,246.95988048222208
Norway,NOR,1970,259.212358175555
Norway,NOR,1971,273.6116725688885
Norway,NOR,1972,290.013375638889
Norway,NOR,1973,306.9035789088893
Norway,NOR,1974,306.7773764866671
Norway,NOR,1975,311.5040987422223
Norway,NOR,1976,333.46135581222177
Norway,NOR,1977,308.4265118422227
Norway,NOR,1978,346.03209941333375
Norway,NOR,1979,370.1233946800003
Norway,NOR,1980,352.6639100022217
Norway,NOR,1981,371.14839029555606
Norway,NOR,1982,366.4330825622218
Norway,NOR,1983,401.36573559555586
Norway,NOR,1984,406.9502880400006
Norway,NOR,1985,402.1257656809345
Norway,NOR,1986,393.5235154384198
Norway,NOR,1987,412.7327468772501
Norway,NOR,1988,424.6586813241512
Norway,NOR,1989,451.64293560011623
Norway,NOR,1990,455.8564492532515
Norway,NOR,1991,420.83581370274703
Norway,NOR,1992,442.9710760932576
Norway,NOR,1993,457.4949924435046
Norway,NOR,1994,442.9942428416684
Norway,NOR,1995,469.0815064154271
Norway,NOR,1996,432.74288868653474
Norway,NOR,1997,454.7943567504043
Norway,NOR,1998,472.4635223518637
Norway,NOR,1999,484.1186567332834
Norway,NOR,2000,534.2051965135344
Norway,NOR,2001,487.961097330873
Norway,NOR,2002,508.8442802409884
Norway,NOR,2003,453.4604904205348
Norway,NOR,2004,463.4798195627405
Norway,NOR,2005,529.0139161638015
Norway,NOR,2006,487.41674381874907
Norway,NOR,2007,524.7253246566137
Norway,NOR,2008,539.4345480742497
Norway,NOR,2009,500.709409408148
Norway,NOR,2010,483.2746864413113
Norway,NOR,2011,492.9949293540692
Norway,NOR,2012,549.8535535804514
Norway,NOR,2013,515.348866714301
Norway,NOR,2014,531.6483842264718
Norway,NOR,2015,541.1740171729516
Norway,NOR,2016,549.2282559471997
Norway,NOR,2017,553.9895192407646
Norway,NOR,2018,551.0421487509285
Oman,OMN,1965,5.291939166666668
Oman,OMN,1966,5.5202780555555515
Oman,OMN,1967,5.759781666666671
Oman,OMN,1968,6.022882500000005
Oman,OMN,1969,6.273933333333329
Oman,OMN,1970,6.561514722222218
Oman,OMN,1971,15.471502777777827
Oman,OMN,1972,17.677216666666723
Oman,OMN,1973,15.375913888888883
Oman,OMN,1974,14.127883333333378
Oman,OMN,1975,12.904697222222245
Oman,OMN,1976,14.856397222222265
Oman,OMN,1977,14.312168888888948
Oman,OMN,1978,16.64237638888893
Oman,OMN,1979,19.17322694444448
Oman,OMN,1980,17.058377777777796
Oman,OMN,1981,18.02799749999998
Oman,OMN,1982,23.881949444444444
Oman,OMN,1983,22.350086388888922
Oman,OMN,1984,32.493594722222234
Oman,OMN,1985,33.571021111111065
Oman,OMN,1986,31.459568611111095
Oman,OMN,1987,35.43523500000001
Oman,OMN,1988,34.38907666666665
Oman,OMN,1989,39.01986250000003
Oman,OMN,1990,48.86399166666672
Oman,OMN,1991,64.8682466666667
Oman,OMN,1992,62.49089861111113
Oman,OMN,1993,59.8380080555556
Oman,OMN,1994,56.84055124294433
Oman,OMN,1995,65.89965408803272
Oman,OMN,1996,67.78353564329402
Oman,OMN,1997,69.71264101147702
Oman,OMN,1998,71.64712888664364
Oman,OMN,1999,82.48155384588505
Oman,OMN,2000,114.5245906918614
Oman,OMN,2001,126.48572001099987
Oman,OMN,2002,137.64600530157867
Oman,OMN,2003,142.57997596349733
Oman,OMN,2004,132.4522922100182
Oman,OMN,2005,159.32631457482643
Oman,OMN,2006,174.04108614090063
Oman,OMN,2007,173.57794460405268
Oman,OMN,2008,203.93386142209616
Oman,OMN,2009,204.33816844106354
Oman,OMN,2010,240.05752498042315
Oman,OMN,2011,262.2162777782752
Oman,OMN,2012,285.0694841427613
Oman,OMN,2013,318.43206949563324
Oman,OMN,2014,317.11862984619177
Oman,OMN,2015,334.98185126917673
Oman,OMN,2016,336.89659542485634
Oman,OMN,2017,341.14854042153496
Oman,OMN,2018,356.9154646492128
Other Asia & Pacific,,1965,189.65560049091442
Other Asia & Pacific,,1966,201.37595585646952
Other Asia & Pacific,,1967,219.0271624127035
Other Asia & Pacific,,1968,235.77727495706478
Other Asia & Pacific,,1969,250.31298698420736
Other Asia & Pacific,,1970,266.9858778409897
Other Asia & Pacific,,1971,292.71679539165433
Other Asia & Pacific,,1972,303.64218754906204
Other Asia & Pacific,,1973,314.4226221561983
Other Asia & Pacific,,1974,336.21620585199133
Other Asia & Pacific,,1975,345.40419068170957
Other Asia & Pacific,,1976,363.3750439774996
Other Asia & Pacific,,1977,383.96716173056785
Other Asia & Pacific,,1978,405.64026608648606
Other Asia & Pacific,,1979,437.24820958676816
Other Asia & Pacific,,1980,468.78926721806863
Other Asia & Pacific,,1981,481.3380428565706
Other Asia & Pacific,,1982,502.10748443663806
Other Asia & Pacific,,1983,522.142047995243
Other Asia & Pacific,,1984,531.1286827253125
Other Asia & Pacific,,1985,566.7546925045198
Other Asia & Pacific,,1986,572.7170693312663
Other Asia & Pacific,,1987,557.1205766939619
Other Asia & Pacific,,1988,565.2513997494997
Other Asia & Pacific,,1989,558.852138883567
Other Asia & Pacific,,1990,546.2839804402416
Other Asia & Pacific,,1991,537.9321534034708
Other Asia & Pacific,,1992,487.9751851632183
Other Asia & Pacific,,1993,467.13742763130074
Other Asia & Pacific,,1994,448.3002103880559
Other Asia & Pacific,,1995,443.0440141433426
Other Asia & Pacific,,1996,409.74834171887795
Other Asia & Pacific,,1997,406.12339773103946
Other Asia & Pacific,,1998,390.3157871027124
Other Asia & Pacific,,1999,411.27522757080976
Other Asia & Pacific,,2000,438.4082159082215
Other Asia & Pacific,,2001,455.2166495005974
Other Asia & Pacific,,2002,448.38792013365486
Other Asia & Pacific,,2003,472.70454205201366
Other Asia & Pacific,,2004,479.92215337775076
Other Asia & Pacific,,2005,504.80631647906773
Other Asia & Pacific,,2006,523.5724886533841
Other Asia & Pacific,,2007,512.6124021761541
Other Asia & Pacific,,2008,536.8284504636149
Other Asia & Pacific,,2009,490.92214143546335
Other Asia & Pacific,,2010,527.761178859239
Other Asia & Pacific,,2011,526.1304463994712
Other Asia & Pacific,,2012,561.4522195345568
Other Asia & Pacific,,2013,567.137483816757
Other Asia & Pacific,,2014,613.1754122385938
Other Asia & Pacific,,2015,627.3375126310706
Other Asia & Pacific,,2016,704.1099874184868
Other Asia & Pacific,,2017,725.3637294597162
Other Asia & Pacific,,2018,760.40987591313
Other CIS,,1985,385.2375784561139
Other CIS,,1986,367.76880343078767
Other CIS,,1987,378.339014421497
Other CIS,,1988,417.44445062205057
Other CIS,,1989,400.49582949962917
Other CIS,,1990,400.6403081877884
Other CIS,,1991,335.4694223791902
Other CIS,,1992,282.99198109671664
Other CIS,,1993,223.82496733989038
Other CIS,,1994,186.2302125770409
Other CIS,,1995,162.72859092426006
Other CIS,,1996,175.1036657634392
Other CIS,,1997,165.89044600243798
Other CIS,,1998,165.13590500028872
Other CIS,,1999,157.38625498457006
Other CIS,,2000,151.7752372668114
Other CIS,,2001,149.5869698270477
Other CIS,,2002,149.9821358231864
Other CIS,,2003,158.0506996124266
Other CIS,,2004,171.16261193450555
Other CIS,,2005,177.91907744688
Other CIS,,2006,179.43241183646205
Other CIS,,2007,194.61445470283346
Other CIS,,2008,188.35049694863014
Other CIS,,2009,181.27925038791636
Other CIS,,2010,184.9036243194829
Other CIS,,2011,197.59388272702566
Other CIS,,2012,208.76547570221672
Other CIS,,2013,198.83692828948503
Other CIS,,2014,203.9076700994507
Other CIS,,2015,202.88833369076886
Other CIS,,2016,204.05905314774196
Other CIS,,2017,209.02108785631597
Other CIS,,2018,221.358680276232
Other Caribbean,,1965,174.78273780820115
Other Caribbean,,1966,182.8118200283623
Other Caribbean,,1967,190.37164727381054
Other Caribbean,,1968,195.81217162738665
Other Caribbean,,1969,207.8317221419787
Other Caribbean,,1970,224.76100659738105
Other Caribbean,,1971,321.9597700757386
Other Caribbean,,1972,332.07845026976054
Other Caribbean,,1973,361.6224053664168
Other Caribbean,,1974,359.90317345260956
Other Caribbean,,1975,347.6347710679376
Other Caribbean,,1976,361.24300351258046
Other Caribbean,,1977,372.56884728772457
Other Caribbean,,1978,385.1228006650773
Other Caribbean,,1979,405.5341225763542
Other Caribbean,,1980,448.0614600971784
Other Caribbean,,1981,454.05952803548274
Other Caribbean,,1982,411.2543873759835
Other Caribbean,,1983,407.69619359391174
Other Caribbean,,1984,412.97796334190383
Other Caribbean,,1985,384.59958153480983
Other Caribbean,,1986,383.50839601131486
Other Caribbean,,1987,395.67039454609886
Other Caribbean,,1988,396.49246553635027
Other Caribbean,,1989,411.6457642351271
Other Caribbean,,1990,411.24634871956255
Other Caribbean,,1991,399.81818842116115
Other Caribbean,,1992,379.0731455220565
Other Caribbean,,1993,377.512725539307
Other Caribbean,,1994,395.25252971989323
Other Caribbean,,1995,397.67640476215826
Other Caribbean,,1996,412.6834163940832
Other Caribbean,,1997,448.4834658717484
Other Caribbean,,1998,465.67340569539425
Other Caribbean,,1999,446.84874662901456
Other Caribbean,,2000,495.3950693089652
Other Caribbean,,2001,504.3058654253304
Other Caribbean,,2002,512.7008029304377
Other Caribbean,,2003,524.5774402870933
Other Caribbean,,2004,530.6073697447844
Other Caribbean,,2005,532.6671888213943
Other Caribbean,,2006,545.1137263464536
Other Caribbean,,2007,530.6495080387995
Other Caribbean,,2008,506.5529505013749
Other Caribbean,,2009,479.4761296639808
Other Caribbean,,2010,478.3555936942854
Other Caribbean,,2011,485.5109394410783
Other Caribbean,,2012,471.5027219926814
Other Caribbean,,2013,458.119628909192
Other Caribbean,,2014,459.56183612965515
Other Caribbean,,2015,468.3665797248601
Other Caribbean,,2016,483.7653612148162
Other Caribbean,,2017,484.63584166553954
Other Caribbean,,2018,493.24398091148635
Other Middle East,,1965,71.85889595505549
Other Middle East,,1966,75.1344438269019
Other Middle East,,1967,78.77254032977035
Other Middle East,,1968,82.54602232520618
Other Middle East,,1969,86.67432620155724
Other Middle East,,1970,86.18015072640581
Other Middle East,,1971,92.33321735394959
Other Middle East,,1972,92.66646372333746
Other Middle East,,1973,102.68200307415543
Other Middle East,,1974,114.33771486725584
Other Middle East,,1975,125.74206078241266
Other Middle East,,1976,140.86627841641078
Other Middle East,,1977,155.61312453658897
Other Middle East,,1978,165.37813876793155
Other Middle East,,1979,189.8827640497265
Other Middle East,,1980,182.40141666962916
Other Middle East,,1981,191.6301996468435
Other Middle East,,1982,225.15526489379573
Other Middle East,,1983,240.47320069564455
Other Middle East,,1984,259.3347079750229
Other Middle East,,1985,272.4894249571401
Other Middle East,,1986,276.7917929066761
Other Middle East,,1987,291.1998977710073
Other Middle East,,1988,299.9876565897481
Other Middle East,,1989,305.9102411439141
Other Middle East,,1990,322.08505330050014
Other Middle East,,1991,340.66488610247745
Other Middle East,,1992,354.47954433110004
Other Middle East,,1993,366.23480336143643
Other Middle East,,1994,378.24962401790026
Other Middle East,,1995,406.1777383705827
Other Middle East,,1996,411.0477494484644
Other Middle East,,1997,448.9024678022901
Other Middle East,,1998,475.9120838192482
Other Middle East,,1999,479.52570078095516
Other Middle East,,2000,486.6537440464917
Other Middle East,,2001,499.9978361789408
Other Middle East,,2002,518.8729808158157
Other Middle East,,2003,541.5997492065741
Other Middle East,,2004,558.0941232192957
Other Middle East,,2005,609.4227944104629
Other Middle East,,2006,632.2802522662064
Other Middle East,,2007,654.9117797164843
Other Middle East,,2008,677.6749511774474
Other Middle East,,2009,680.1982890419774
Other Middle East,,2010,677.1531861097455
Other Middle East,,2011,636.6319395206988
Other Middle East,,2012,594.4343210704194
Other Middle East,,2013,584.5051914063176
Other Middle East,,2014,582.189656841593
Other Middle East,,2015,562.453819001195
Other Middle East,,2016,557.7991071437206
Other Middle East,,2017,558.3064935393877
Other Middle East,,2018,556.9315343789482
Other Northern Africa,,1965,17.52508856223459
Other Northern Africa,,1966,19.19670840500067
Other Northern Africa,,1967,20.445144929460685
Other Northern Africa,,1968,23.315377282860506
Other Northern Africa,,1969,25.994050932137572
Other Northern Africa,,1970,30.81143310962559
Other Northern Africa,,1971,28.474137620539047
Other Northern Africa,,1972,36.067692626828276
Other Northern Africa,,1973,49.04354032146429
Other Northern Africa,,1974,53.89957027579855
Other Northern Africa,,1975,60.192831583046676
Other Northern Africa,,1976,70.56340968234282
Other Northern Africa,,1977,80.07725094713565
Other Northern Africa,,1978,89.16209554033085
Other Northern Africa,,1979,116.09863267199886
Other Northern Africa,,1980,120.73186703719423
Other Northern Africa,,1981,128.71391033232615
Other Northern Africa,,1982,131.82913162516482
Other Northern Africa,,1983,138.79324606960878
Other Northern Africa,,1984,137.5357245961311
Other Northern Africa,,1985,154.79124701397754
Other Northern Africa,,1986,158.52014819220196
Other Northern Africa,,1987,175.55713819581044
Other Northern Africa,,1988,178.42607841368832
Other Northern Africa,,1989,192.2446538771723
Other Northern Africa,,1990,187.9342373293598
Other Northern Africa,,1991,186.40498301718998
Other Northern Africa,,1992,186.77345839819301
Other Northern Africa,,1993,198.25764146737143
Other Northern Africa,,1994,215.72434690596816
Other Northern Africa,,1995,227.4880880729179
Other Northern Africa,,1996,233.19386140018884
Other Northern Africa,,1997,243.0175773565438
Other Northern Africa,,1998,253.03127981268406
Other Northern Africa,,1999,250.2574812996915
Other Northern Africa,,2000,269.4186178231078
Other Northern Africa,,2001,275.3139725668877
Other Northern Africa,,2002,272.6566324353091
Other Northern Africa,,2003,281.79324611951904
Other Northern Africa,,2004,304.20521359701655
Other Northern Africa,,2005,312.29824484991343
Other Northern Africa,,2006,313.19025536769095
Other Northern Africa,,2007,304.23793209403266
Other Northern Africa,,2008,319.09355704596277
Other Northern Africa,,2009,339.5943014838559
Other Northern Africa,,2010,348.1911268649572
Other Northern Africa,,2011,251.06134452075872
Other Northern Africa,,2012,299.5037873907529
Other Northern Africa,,2013,323.6818590629265
Other Northern Africa,,2014,318.5356825956313
Other Northern Africa,,2015,279.1054036235332
Other Northern Africa,,2016,268.7972896745987
Other Northern Africa,,2017,284.35081398743034
Other Northern Africa,,2018,295.93588485562
Other South America,,1965,30.776313201852314
Other South America,,1966,34.95816974089913
Other South America,,1967,37.25547127561004
Other South America,,1968,38.65972315658486
Other South America,,1969,41.21441454467098
Other South America,,1970,43.7575904737845
Other South America,,1971,48.2298730352148
Other South America,,1972,53.91031326952279
Other South America,,1973,55.71849468412672
Other South America,,1974,50.802129624658036
Other South America,,1975,56.75488900471012
Other South America,,1976,57.59399602419227
Other South America,,1977,61.400976070602255
Other South America,,1978,68.10682673955849
Other South America,,1979,71.24198810831693
Other South America,,1980,75.27514539709442
Other South America,,1981,71.21202581960708
Other South America,,1982,68.92780569790176
Other South America,,1983,66.1130348909097
Other South America,,1984,66.88378118258265
Other South America,,1985,77.17712871266735
Other South America,,1986,100.34448290849494
Other South America,,1987,118.04486817829854
Other South America,,1988,125.4566261511615
Other South America,,1989,137.41034287027392
Other South America,,1990,148.20091253980476
Other South America,,1991,156.5048514860845
Other South America,,1992,158.75715737565284
Other South America,,1993,171.7890008635691
Other South America,,1994,192.23786448071718
Other South America,,1995,215.78625796434267
Other South America,,1996,225.797811972918
Other South America,,1997,244.81898338999451
Other South America,,1998,254.53446274922177
Other South America,,1999,254.82511860540453
Other South America,,2000,249.71100889011845
Other South America,,2001,232.28031866297331
Other South America,,2002,241.12185669765992
Other South America,,2003,253.5424883998591
Other South America,,2004,250.55225981802917
Other South America,,2005,253.95914089148027
Other South America,,2006,254.86443417845615
Other South America,,2007,275.23061720539033
Other South America,,2008,284.0454022722826
Other South America,,2009,292.7662724393725
Other South America,,2010,308.4551515926872
Other South America,,2011,318.6458859386119
Other South America,,2012,328.3297858247919
Other South America,,2013,338.50617970648125
Other South America,,2014,333.86128248044935
Other South America,,2015,340.2577568763926
Other South America,,2016,369.0155369608513
Other South America,,2017,363.9987553967819
Other South America,,2018,368.7916307830972
Other Southern Africa,,1965,4.368125637560205
Other Southern Africa,,1966,4.893960434366463
Other Southern Africa,,1967,5.181055682466851
Other Southern Africa,,1968,5.766111653954747
Other Southern Africa,,1969,5.949465211135069
Other Southern Africa,,1970,6.3601406412973
Other Southern Africa,,1971,6.56710496497595
Other Southern Africa,,1972,7.062212809755694
Other Southern Africa,,1973,7.25614631686588
Other Southern Africa,,1974,7.632523261771835
Other Southern Africa,,1975,7.798623815038955
Other Southern Africa,,1976,8.457215039164968
Other Southern Africa,,1977,8.199357640156457
Other Southern Africa,,1978,8.46699200777131
Other Southern Africa,,1979,8.563322066480566
Other Southern Africa,,1980,9.125240772629702
Other Southern Africa,,1981,10.830063195755676
Other Southern Africa,,1982,10.99136498259778
Other Southern Africa,,1983,10.433658623542234
Other Southern Africa,,1984,10.802150162235105
Other Southern Africa,,1985,12.28367012161679
Other Southern Africa,,1986,12.817631352700808
Other Southern Africa,,1987,13.251287403578898
Other Southern Africa,,1988,14.32614654071802
Other Southern Africa,,1989,15.410181750834072
Other Southern Africa,,1990,20.25459562973814
Other Southern Africa,,1991,24.736556475887795
Other Southern Africa,,1992,26.565917418378675
Other Southern Africa,,1993,26.930455111708653
Other Southern Africa,,1994,27.638063087158834
Other Southern Africa,,1995,29.904716430840978
Other Southern Africa,,1996,28.84678621129746
Other Southern Africa,,1997,29.603615498708734
Other Southern Africa,,1998,32.815362198013325
Other Southern Africa,,1999,35.00839405506917
Other Southern Africa,,2000,36.23226932871573
Other Southern Africa,,2001,37.21287600301907
Other Southern Africa,,2002,37.16648128470967
Other Southern Africa,,2003,37.179727407697946
Other Southern Africa,,2004,37.37436406444525
Other Southern Africa,,2005,40.155721824409014
Other Southern Africa,,2006,39.59362959495739
Other Southern Africa,,2007,41.206113985741354
Other Southern Africa,,2008,42.914170768679
Other Southern Africa,,2009,44.2906637446784
Other Southern Africa,,2010,40.54692395182359
Other Southern Africa,,2011,43.64555300007127
Other Southern Africa,,2012,48.486861392841924
Other Southern Africa,,2013,50.4407600183525
Other Southern Africa,,2014,54.63140495736441
Other Southern Africa,,2015,55.93716340492369
